Date,A_YLD_1,rf_rate_annualized,r
2022-11-02,4.1099,0.041099,0.040276885975584605
2022-11-03,4.125,0.04125,0.040421914498915405
2022-11-04,4.0977,0.040977,0.040159695248503
2022-11-07,4.074,0.04074,0.039931998591345476
2022-11-08,4.188,0.04188,0.04102677355159792
2022-11-09,4.1849,0.041849,0.040997019202541805
2022-11-10,4.1598,0.041597999999999996,0.040756072347436466
2022-11-14,4.1645,0.041645,0.040801194303932066
2022-11-15,4.2113,0.042113,0.04125038274891385
2022-11-16,4.216,0.04216,0.04129548240717155
2022-11-17,4.2129,0.042129,0.04126573605241731
2022-11-18,4.2322,0.042322,0.041450916707228974
2022-11-21,4.1929,0.041929,0.041073802813885604
2022-11-22,4.3071,0.043071,0.042169246568513605
2022-11-23,4.3035,0.043035,0.04213473250259009
2022-11-25,4.2761,0.04276099999999999,0.04187200306828684
2022-11-28,4.286,0.042859999999999995,0.0419669388213064
2022-11-29,4.3641,0.043641,0.04271556059189274
2022-11-30,4.3429,0.043429,0.042512404971114096
2022-12-01,4.2958,0.042957999999999996,0.042060906751463546
2022-12-02,4.2865,0.042865,0.041971733317225125
2022-12-05,4.2679,0.042679,0.041793362589498284
2022-12-06,4.3382,0.043382,0.042467360163503005
2022-12-07,4.2833,0.042832999999999996,0.04194104814611929
2022-12-08,4.2543,0.042543,0.04166292084258333
2022-12-09,4.2787,0.042787,0.04189693656298579
2022-12-12,4.2705,0.042705,0.041818298045032065
2022-12-13,4.3538,0.04353799999999999,0.0426168627800773
2022-12-14,4.317,0.04317,0.04226415410803005
2022-12-15,4.3035,0.043035,0.04213473250259009
2022-12-16,4.271,0.04271,0.04182309325365965
2022-12-19,4.2343,0.042343,0.041471063829189345
2022-12-20,4.3304,0.043304,0.04239260047274326
2022-12-21,4.3144,0.043144,0.042239229767780974
2022-12-22,4.3087,0.043087,0.042184585771009614
2022-12-23,4.2937,0.042937,0.04204077150975603
2022-12-27,4.2803,0.04280300000000001,0.04191227994303683
2022-12-28,4.4387,0.044386999999999996,0.043430110427183324
2022-12-29,4.389,0.043890000000000005,0.042954119924598064
2022-12-30,4.3636,0.043636,0.04271076966093337
2023-01-03,4.3605,0.043605,0.042681065376663
2023-01-04,4.5061,0.045061,0.04407525691886669
2023-01-05,4.6118,0.046118,0.045086169987538886
2023-01-06,4.5893,0.045892999999999996,0.0448710659552296
2023-01-09,4.5991,0.045991,0.0449647613992137
2023-01-10,4.6675,0.046675,0.04561847300379699
2023-01-11,4.6617,0.046617,0.04556305789686021
2023-01-12,4.5833,0.045833000000000006,0.0448136970646422
2023-01-13,4.5991,0.045991,0.0449647613992137
2023-01-17,4.6011,0.046010999999999996,0.044983881839825844
2023-01-18,4.6487,0.046487,0.04543884046651071
2023-01-19,4.6403,0.046403,0.045358568689164484
2023-01-20,4.6463,0.046463000000000004,0.04541590633048159
2023-01-23,4.6509,0.046509,0.04545986296249329
2023-01-24,4.683,0.04683,0.045766550032782474
2023-01-25,4.6669,0.046669,0.045612740548930546
2023-01-26,4.6611,0.046611,0.04555732512431945
2023-01-27,4.6619,0.046619,0.04556496881373729
2023-01-30,4.6509,0.046509,0.04545986296249329
2023-01-31,4.6856,0.046856,0.04579138661286317
2023-02-01,4.6409,0.046409000000000006,0.04536430260124064
2023-02-02,4.6222,0.046222000000000006,0.04518558021731563
2023-02-03,4.6386,0.046386000000000004,0.04534232242640191
2023-02-06,4.6432,0.046432,0.04538628229296212
2023-02-07,4.6882,0.046882,0.04581622257610348
2023-02-08,4.698,0.04698,0.04590982950919791
2023-02-09,4.7493,0.047493,0.046399690214261595
2023-02-10,4.7552,0.047552000000000004,0.04645601358680551
2023-02-13,4.7624,0.04762400000000001,0.046524742896446716
2023-02-14,4.7739,0.047739000000000004,0.046634509080268165
2023-02-15,4.7655,0.047655,0.04655433322785571
2023-02-16,4.7882,0.047882,0.04677098413966293
2023-02-17,4.7961,0.047961000000000004,0.04684637146594391
2023-02-21,4.8032,0.048032000000000005,0.04691411978383172
2023-02-22,4.82,0.0482,0.04707440738592885
2023-02-23,4.8116,0.048116000000000006,0.04699426679639471
2023-02-24,4.8122,0.048122,0.04699999133721494
2023-02-27,4.7675,0.047675,0.04657342329958715
2023-02-28,4.8466,0.048465999999999995,0.047328143556999505
2023-03-01,4.8407,0.048407,0.04727186928572472
2023-03-02,4.8427,0.048427,0.04729094566468511
2023-03-03,4.8434,0.048434,0.04729762231134898
2023-03-06,4.8453,0.048452999999999996,0.04731574441330346
2023-03-07,4.9687,0.049687,0.04849202449211968
2023-03-08,4.981,0.04981,0.048609195414622164
2023-03-09,4.9699,0.049699,0.048503456406022154
2023-03-10,4.9134,0.049134000000000004,0.04796506196144471
2023-03-13,4.7753,0.047753,0.04664787109739843
2023-03-14,4.8154,0.048154,0.04703052166814705
2023-03-15,4.6124,0.046124,0.04509190546173353
2023-03-16,4.5911,0.045911,0.044888275980643565
2023-03-17,4.3563,0.043563,0.042640819454911084
2023-03-20,4.5836,0.045835999999999995,0.044816565587338646
2023-03-21,4.7194,0.047194,0.04611420603258597
2023-03-22,4.6876,0.046876,0.0458104912547185
2023-03-23,4.6248,0.046248,0.04521043123071264
2023-03-24,4.6334,0.046334,0.04529262633709169
2023-03-27,4.6639,0.046639,0.04558407778167219
2023-03-28,4.7427,0.047427000000000004,0.0463366806482431
2023-03-29,4.7447,0.047446999999999996,0.04635577487539043
2023-03-30,4.7934,0.047934000000000004,0.046820606816472925
2023-03-31,4.7111,0.047111,0.04603494346095146
2023-04-03,4.7209,0.047209,0.04612852992345163
2023-04-04,4.8466,0.048465999999999995,0.047328143556999505
2023-04-05,4.8252,0.048251999999999996,0.047124015008722604
2023-04-06,4.8382,0.048381999999999994,0.04724802330026663
2023-04-07,4.8641,0.048641,0.04749504014397027
2023-04-10,4.9698,0.049698,0.048502503751521917
2023-04-11,5.0129,0.050129,0.04891301376596853
2023-04-12,4.9836,0.049836,0.048633961494238834
2023-04-13,4.9777,0.049776999999999995,0.048577760661022845
2023-04-14,5.0302,0.050302,0.0490777418626222
2023-04-17,5.0529,0.050529000000000004,0.04929384682383365
2023-04-18,5.1533,0.051532999999999995,0.050249099405676116
2023-04-19,5.1187,0.051186999999999996,0.0499200018528657
2023-04-20,5.0686,0.050686,0.04944328417345483
2023-04-21,5.0743,0.050743,0.04949753297273756
2023-04-24,4.9776,0.049776,0.04857680807730629
2023-04-25,5.0883,0.050883000000000005,0.049630763148046694
2023-04-26,5.1187,0.051186999999999996,0.0499200018528657
2023-04-27,5.1284,0.051284,0.05001227423148004
2023-04-28,5.0432,0.050432,0.0492015081273334
2023-05-01,4.9906,0.049906,0.048700636352412785
2023-05-02,5.1975,0.051975,0.05066934977458862
2023-05-03,5.0304,0.050304,0.04907964607502551
2023-05-04,5.209,0.05209,0.05077866198701017
2023-05-05,5.199,0.05199,0.05068360856691656
2023-05-08,5.2164,0.052164,0.05084899570150532
2023-05-09,5.2443,0.052443,0.05111412833827245
2023-05-10,5.2045,0.052045,0.05073588906606457
2023-05-11,5.1388,0.051387999999999996,0.05011119598445406
2023-05-12,5.16,0.0516,0.05031281387358918
2023-05-15,5.1203,0.051203000000000005,0.049935222625415346
2023-05-16,5.1923,0.051923000000000004,0.05061991772036284
2023-05-17,5.2254,0.052253999999999995,0.050934530039317284
2023-05-18,5.2194,0.052194000000000004,0.05087750796035292
2023-05-19,5.2328,0.052328,0.05100485279227289
2023-05-22,5.232,0.052320000000000005,0.05099725057090376
2023-05-23,5.2834,0.052834000000000006,0.05148557590027561
2023-05-24,5.3346,0.053346,0.051971764174863114
2023-05-25,5.2922,0.052922000000000004,0.05156915633414458
2023-05-26,5.2502,0.05250200000000001,0.05117018681012372
2023-05-30,5.252,0.05252,0.0511872887691534
2023-05-31,5.3936,0.053936000000000005,0.05253172721295362
2023-06-01,5.3563,0.053563,0.05217775313857007
2023-06-02,5.3644,0.053644,0.05225463215429078
2023-06-05,5.2776,0.052775999999999997,0.05143048497649126
2023-06-06,5.2964,0.052964000000000004,0.05160904453322626
2023-06-07,5.2748,0.052747999999999996,0.05140388827182148
2023-06-08,5.2298,0.052298,0.05097634416413468
2023-06-09,5.2328,0.052328,0.05100485279227289
2023-06-12,5.2216,0.052216,0.050898416433512395
2023-06-13,5.2456,0.052455999999999996,0.05112648047488348
2023-06-14,5.2318,0.052317999999999996,0.050995350006531326
2023-06-15,5.2024,0.052024,0.050715927743502885
2023-06-16,5.2125,0.052125000000000005,0.0508119285496031
2023-06-20,5.2196,0.052196,0.05087940874870473
2023-06-21,5.2814,0.052814,0.051466579372840125
2023-06-22,5.2833,0.052833,0.051484626082474276
2023-06-23,5.2888,0.052888000000000004,0.05153686472188818
2023-06-26,5.3063,0.053063,0.05170306042198077
2023-06-27,5.3344,0.053343999999999996,0.0519698654617161
2023-06-28,5.3284,0.053284000000000005,0.05191290239085957
2023-06-29,5.325,0.05325,0.05188062187698888
2023-06-30,5.2914,0.052914,0.051561558401541994
2023-07-03,5.2951,0.052951,0.05159669835591122
2023-07-05,5.3346,0.053346,0.051971764174863114
2023-07-06,5.3495,0.053495,0.05211320816636374
2023-07-07,5.3523,0.053522999999999994,0.052139786012401663
2023-07-10,5.3645,0.053645,0.05225558124100828
2023-07-11,5.3996,0.053996,0.05258865504555558
2023-07-12,5.3832,0.053832000000000005,0.0524330446254162
2023-07-13,5.3798,0.053798000000000006,0.05240078089790897
2023-07-14,5.3852,0.053852000000000004,0.052452022802410965
2023-07-17,5.387,0.053869999999999994,0.05246910285376547
2023-07-18,5.4023,0.054023,0.052614271512960734
2023-07-19,5.2527,0.052527,0.05119393945201237
2023-07-20,5.3954,0.053954,0.052548805903018574
2023-07-21,5.4009,0.054009,0.0526009889821451
2023-07-24,5.4105,0.054105,0.05269206565073746
2023-07-25,5.4231,0.054231,0.05281159119140067
2023-07-26,5.4249,0.054249,0.052828665102465054
2023-07-27,5.4215,0.054215,0.05279641413683032
2023-07-28,5.4113,0.054112999999999994,0.05269965499870816
2023-07-31,5.4027,0.054027000000000006,0.052618066489360835
2023-08-01,5.4057,0.054057,0.052646528353311225
2023-08-02,5.3997,0.053997,0.052589603815309686
2023-08-03,5.3989,0.053989,0.052582013632073134
2023-08-04,5.3913,0.053913,0.052509904017837845
2023-08-07,5.4035,0.054035,0.05262565639895557
2023-08-08,5.4336,0.054336,0.052911184896591745
2023-08-09,5.4354,0.05435399999999999,0.05292825710730125
2023-08-10,5.4294,0.054294,0.052871348604776276
2023-08-11,5.4191,0.054191,0.05277364812307316
2023-08-14,5.4261,0.054261,0.052840047547888624
2023-08-15,5.4414,0.054414,0.05298516237143285
2023-08-16,5.4406,0.054405999999999996,0.05297757518997588
2023-08-17,5.4372,0.054372,0.05294532902655535
2023-08-18,5.4322,0.054322,0.052897906308978046
2023-08-21,5.434,0.05434,0.052914978746381965
2023-08-22,5.4579,0.054579,0.05314163515283765
2023-08-23,5.4597,0.054597,0.05315870342973869
2023-08-24,5.4641,0.054641,0.05320042465797971
2023-08-25,5.4799,0.054799,0.05335022744952208
2023-08-28,5.4869,0.054869,0.05341658860210695
2023-08-29,5.4656,0.054656,0.053214647406127885
2023-08-30,5.4622,0.054622000000000004,0.05318240888659368
2023-08-31,5.4406,0.054405999999999996,0.05297757518997588
2023-09-01,5.4113,0.054112999999999994,0.05269965499870816
2023-09-05,5.4183,0.054183,0.052766059336643384
2023-09-06,5.4589,0.054589,0.05315111756485996
2023-09-07,5.4424,0.054424,0.0529946462673036
2023-09-08,5.4504,0.054504000000000004,0.05307051419644908
2023-09-11,5.4496,0.054496,0.053062927662546715
2023-09-12,5.4675,0.054675,0.05323266259672671
2023-09-13,5.4615,0.054615,0.05317577141531862
2023-09-14,5.4607,0.054607,0.053168185679914715
2023-09-15,5.453,0.05453,0.0530951700341465
2023-09-18,5.4548,0.054548,0.05311223910413871
2023-09-19,5.4702,0.054702,0.053258262572455535
2023-09-20,5.4719,0.054719,0.053274380739478905
2023-09-21,5.4764,0.054764,0.05331704522173062
2023-09-22,5.4713,0.054713000000000005,0.053268692004312314
2023-09-25,5.4705,0.054705000000000004,0.053261106973749334
2023-09-26,5.4734,0.054734,0.053288602435814736
2023-09-27,5.4752,0.054752,0.053305668204443005
2023-09-28,5.4536,0.054536,0.05310085975651647
2023-09-29,5.4459,0.054459,0.053027839194557724
2023-10-02,5.4555,0.054555,0.05311887699711965
2023-10-03,5.4963,0.054963,0.053505695222977455
2023-10-04,5.4928,0.054928,0.05347251815363765
2023-10-05,5.4972,0.054972,0.05351422629147007
2023-10-06,5.507,0.055069999999999994,0.053607115437819194
2023-10-10,5.4827,0.054827,0.05337677243901459
2023-10-11,5.4928,0.054928,0.05347251815363765
2023-10-12,5.4972,0.054972,0.05351422629147007
2023-10-13,5.4869,0.054869,0.05341658860210695
2023-10-16,5.4835,0.054835,0.05338435659230554
2023-10-17,5.4989,0.054988999999999996,0.05353034033338867
2023-10-18,5.4902,0.054902,0.05344787161813346
2023-10-19,5.4685,0.054685,0.05324214414563267
2023-10-20,5.4582,0.054582,0.05314447988588551
2023-10-23,5.4548,0.054548,0.05311223910413871
2023-10-24,5.4552,0.054551999999999996,0.053116032191237374
2023-10-25,5.457,0.05457,0.053133100905138717
2023-10-26,5.4458,0.054458,0.053026890840497186
2023-10-27,5.4485,0.054485,0.05305249608445255
2023-10-30,5.4555,0.054555,0.05311887699711965
2023-10-31,5.4806,0.054806,0.053356863762955065
2023-11-01,5.4537,0.054537,0.05310180804043091
2023-11-02,5.4294,0.054294,0.052871348604776276
2023-11-03,5.4087,0.054086999999999996,0.052674989407206975
2023-11-06,5.4183,0.054183,0.052766059336643384
2023-11-07,5.4258,0.054258,0.05283720194867897
2023-11-08,5.4276,0.054276,0.052854275422476886
2023-11-09,5.4189,0.054189,0.05277175093186469
2023-11-10,5.4061,0.054061000000000005,0.05265032320729938
2023-11-13,5.4183,0.054183,0.052766059336643384
2023-11-14,5.4101,0.054100999999999996,0.05268827095515257
2023-11-15,5.4145,0.054145000000000006,0.05273001181462205
2023-11-16,5.3928,0.053928000000000004,0.052524136590408665
2023-11-17,5.3878,0.053878,0.05247669389406065
2023-11-20,5.3897,0.053897,0.05249472238381929
2023-11-21,5.3979,0.053979,0.052572525822011364
2023-11-22,5.4041,0.054041,0.05263134879334739
2023-11-24,5.3939,0.053939,0.05253457368155349
2023-11-27,5.3983,0.053982999999999996,0.052576320956838174
2023-11-28,5.4179,0.054179000000000005,0.05276226492183215
2023-11-29,5.3988,0.053987999999999994,0.052581064855117654
2023-11-30,5.3876,0.053876,0.05247479613938904
2023-12-01,5.3566,0.053566,0.052180600614922946
2023-12-04,5.3714,0.053714000000000005,0.052321066049268054
2023-12-05,5.397,0.053970000000000004,0.05256398671598937
2023-12-06,5.3962,0.053962,0.05255639633831111
2023-12-07,5.385,0.053849999999999995,0.05245012500091904
2023-12-08,5.3826,0.053826,0.05242735110208349
2023-12-11,5.3818,0.053818000000000005,0.052419759687214525
2023-12-12,5.4049,0.05404899999999999,0.05263893860213169
2023-12-13,5.3414,0.053414,0.05203631827691915
2023-12-14,5.372,0.05372,0.05232676017776742
2023-12-15,5.3774,0.053773999999999995,0.05237800587527528
2023-12-18,5.3792,0.053792,0.052395087190878695
2023-12-19,5.3944,0.053944,0.052539317777881456
2023-12-20,5.3806,0.053806,0.05240837245685462
2023-12-21,5.3693,0.053693,0.052301136344184276
2023-12-22,5.361,0.05361,0.05222236266992578
2023-12-26,5.3576,0.053576,0.05219009214420777
2023-12-27,5.391,0.05391,0.05250705747901537
2023-12-28,5.3641,0.053640999999999994,0.052251784888733464
2023-12-29,5.3323,0.053323,0.05194992875600918
